sgrnaID	gene	untreatedRep1	untreatedRep2	RigosertibRep1	RigosertibRep2
Gene_Expression=negRBBP6_+_24550001.22-NM_032626	NA	633	633	433	381
Gene_Expression=negRBBP6_-_24550315.23-NM_018703	NA	954	954	599	550
Gene_Expression=negRBBP6_-_24550895.23-NM_032626	NA	700	700	459	480
Gene_Expression=negRBBP6_-_24551046.22-NM_006910	NA	885	885	693	733
Gene_Expression=negRBBP6_-_24551132.24-NM_006910	NA	452	452	428	374
Gene_Expression=negRBBP6_-_24552095.23-NM_006910	NA	169	169	166	206
Gene_Expression=negRBBP8_+_20513100.24-NM_002894	NA	412	412	238	347
Gene_Expression=negRBBP8_+_20514674.25-NM_203291	NA	863	863	662	656
Gene_Expression=negRBBP8_+_20514691.25-NM_203291	NA	1059	1059	758	786
Gene_Expression=negRBBP8_-_20512178.23-NM_203292	NA	1350	1350	1008	1200
Gene_Expression=negRBBP8_-_20514707.25-NM_203292	NA	420	420	392	288
Gene_Expression=negRBM17_+_6130783.25-NM_001145547	NA	433	433	378	351
Gene_Expression=negRBM17_-_6130840.22-NM_001145547	NA	1144	1144	774	876
Gene_Expression=negRBM17_-_6130904.22-NM_032905	NA	1340	1340	946	1041
Gene_Expression=negRBM17_-_6131175.25-NM_032905	NA	355	355	235	276
Gene_Expression=negRBM39_+_34329102.25-NR_040723	NA	709	709	557	589
Gene_Expression=negRBM39_+_34329555.24-NR_040723	NA	89	89	22	28
Gene_Expression=negRBM39_+_34330559.22-NR_040724,NR_040722	NA	608	608	387	458
Gene_Expression=negRBM39_-_34329116.25-NR_040723	NA	836	836	543	557
Gene_Expression=negRBM39_-_34329720.24-NM_004902	NA	695	695	397	517
Gene_Expression=negRBM39_-_34329902.23-NR_040722	NA	756	756	475	530
Gene_Expression=negRBX1_-_41346744.22-all	NA	583	583	390	430
Gene_Expression=negRFC1_+_39368951.24-NM_001204747	NA	968	968	729	641
Gene_Expression=negRFC2_+_73668090.25-NM_001278791	NA	527	527	398	432
Gene_Expression=negRFC2_+_73668412.25-NM_001278791	NA	1075	1075	976	833
Gene_Expression=negRFC2_+_73668541.25-NM_002914	NA	345	345	254	269
Gene_Expression=negRFC2_+_73669598.25-NM_001278791	NA	663	663	536	623
Gene_Expression=negRFC4_+_186524207.25-NM_002916	NA	740	740	676	480
Gene_Expression=negRFC4_+_186525316.25-NM_002916	NA	635	635	616	554
Gene_Expression=negRFC4_+_186526160.25-NM_181573	NA	808	808	517	483
Gene_Expression=negRFC4_-_186523163.22-NM_181573	NA	1226	1226	581	863
Gene_Expression=negRFT1_+_53164193.23-all	NA	786	786	528	470
Gene_Expression=negRFT1_+_53164406.22-all	NA	314	314	281	316
Gene_Expression=negRMI1_-_86594768.24-all	NA	1099	1099	922	870
Gene_Expression=negRNF168_-_196229242.23-all	NA	919	919	697	584
Gene_Expression=negRNGTT_+_89673308.23-NM_001286428	NA	668	668	418	530
Gene_Expression=negRNGTT_+_89674132.23-NM_003800	NA	633	633	453	579
Gene_Expression=negRPA2_+_28240715.23-NM_001286076	NA	1148	1148	880	963
Gene_Expression=negRPA2_+_28241372.25-NM_002946	NA	555	555	367	416
Gene_Expression=negRPA2_-_28239890.24-NM_001286076	NA	1667	1667	1246	1267
Gene_Expression=negRPA2_-_28240393.23-NM_002946	NA	1096	1096	772	724
Gene_Expression=negRPA2_-_28241005.25-NM_001286076	NA	523	523	399	494
Gene_Expression=negRPA2_-_28241468.25-NM_001286076	NA	444	444	363	414
Gene_Expression=negRPL10_+_153625273.23-NM_006013	NA	1753	1753	1290	1389
Gene_Expression=negRPL10_+_153625912.25-NM_001256580	NA	1040	1040	767	671
Gene_Expression=negRPL10_+_153626450.24-NM_001256577	NA	1226	1226	735	842
Gene_Expression=negRPL10_+_153626526.25-NM_001256580	NA	438	438	344	348
Gene_Expression=negRPL10_-_153625962.24-NM_001256577,NM_006013	NA	317	317	223	322
Gene_Expression=negRPL10_-_153626592.25-NM_001256577	NA	559	559	364	521
Gene_Expression=negRPL10_-_153626786.22-NM_001256577	NA	529	529	513	516
Gene_Expression=negRPL10_-_153626980.24-NM_001256580	NA	604	604	343	434
Gene_Expression=negRPL10_-_153627002.21-NM_006013	NA	623	623	573	452
Gene_Expression=negRPL11_+_24017599.25-NM_000975	NA	1229	1229	1001	1118
Gene_Expression=negRPL13A_+_49989369.24-NR_073024	NA	691	691	501	553
Gene_Expression=negRPL13A_+_49990561.24-NR_073024	NA	947	947	740	769
Gene_Expression=negRPL13A_-_49989716.24-NR_073024	NA	755	755	533	553
Gene_Expression=negRPL13A_-_49990707.25-NM_001270491	NA	737	737	549	615
Gene_Expression=negRPL13A_-_49990937.25-NR_073024	NA	559	559	476	408
Gene_Expression=negRPL13A_-_49991493.25-NR_073024	NA	337	337	197	308
Gene_Expression=negRPL17_+_47018526.25-NM_001199343	NA	837	837	525	540
Gene_Expression=negRPL17_+_47019820.24-NM_001035006	NA	170	170	112	106
Gene_Expression=negRPL17_+_47019955.25-NM_001199340	NA	518	518	346	361
Gene_Expression=negRPL17_-_47017197.24-NM_001035006	NA	487	487	322	413
Gene_Expression=negRPL17_-_47018610.24-NM_001199341	NA	1055	1055	902	896
Gene_Expression=negRPL17_-_47018863.25-NM_001199342,NM_001199344,NM_001199343	NA	747	747	599	495
Gene_Expression=negRPL17_-_47018866.24-NM_001199345	NA	1049	1049	677	576
Gene_Expression=negRPL17_-_47019284.23-NM_001199342	NA	1278	1278	798	966
Gene_Expression=negRPL17_-_47019342.22-NM_001199345	NA	728	728	514	521
Gene_Expression=negRPL17_-_47020045.24-NM_001199342	NA	1016	1016	614	721
Gene_Expression=negRPL18A_-_17970537.24-all	NA	372	372	398	366
Gene_Expression=negRPL18_+_49121732.24-NR_073022	NA	1079	1079	741	1015
Gene_Expression=negRPL18_+_49122297.23-NM_001270490	NA	797	797	542	528
Gene_Expression=negRPL18_+_49122830.23-NM_001270490	NA	716	716	456	476
Gene_Expression=negRPL18_-_49121304.24-NM_001270490	NA	638	638	524	523
Gene_Expression=negRPL18_-_49122559.25-NR_073022	NA	865	865	686	644
Gene_Expression=negRPL21_-_27825221.23-all	NA	1423	1423	1057	1204
Gene_Expression=negRPL23_-_37008571.21-all	NA	1045	1045	643	649
Gene_Expression=negRPL23_-_37011480.25-all	NA	640	640	443	498
Gene_Expression=negRPL27A_+_8705262.24-all	NA	753	753	379	394
Gene_Expression=negRPL27A_-_8702409.24-all	NA	1510	1510	935	1070
Gene_Expression=negRPL27A_-_8705578.23-all	NA	900	900	638	645
Gene_Expression=negRPL27_+_41148778.22-all	NA	525	525	365	436
Gene_Expression=negRPL30_+_99057512.22-all	NA	589	589	467	433
Gene_Expression=negRPL30_-_99058657.25-all	NA	872	872	560	494
Gene_Expression=negRPL30_-_99059214.23-all	NA	1163	1163	745	1019
Gene_Expression=negRPL31_+_101618373.23-NM_001098577	NA	944	944	709	856
Gene_Expression=negRPL31_-_101618807.25-NM_001098577	NA	580	580	433	416
Gene_Expression=negRPL31_-_101619313.23-NM_001099693	NA	908	908	734	760
Gene_Expression=negRPL32_+_12880864.23-NM_001007074	NA	666	666	522	460
Gene_Expression=negRPL34_+_109543373.21-NM_033625	NA	1077	1077	929	891
Gene_Expression=negRPL34_-_109542366.24-NM_000995	NA	778	778	586	456
Gene_Expression=negRPL34_-_109542380.24-NM_000995	NA	960	960	629	702
Gene_Expression=negRPL34_-_109543443.24-NM_033625	NA	915	915	584	642
Gene_Expression=negRPL37_+_40836738.24-all	NA	791	791	641	519
Gene_Expression=negRPL37_-_40835744.25-all	NA	1237	1237	753	812
Gene_Expression=negRPL38_+_72201092.25-NM_001035258	NA	854	854	585	734
Gene_Expression=negRPL38_-_72199539.22-NM_000999	NA	1215	1215	843	898
Gene_Expression=negRPL39_+_118924105.21-all	NA	496	496	346	335
Gene_Expression=negRPL39_+_118924900.25-all	NA	870	870	656	600
Gene_Expression=negRPL39_+_118924997.24-all	NA	931	931	687	787
Gene_Expression=negRPL39_+_118925301.25-all	NA	768	768	589	588
Gene_Expression=negRPL39_+_118925356.22-all	NA	853	853	607	584
Gene_Expression=negRPL3_+_39715495.25-NM_000967	NA	358	358	171	189
Gene_Expression=negRPL3_+_39715579.22-NM_001033853	NA	606	606	418	507
Gene_Expression=negRPL3_+_39715703.24-NM_001033853	NA	1256	1256	944	983
Gene_Expression=negRPL5_-_93298480.23-all	NA	638	638	436	465
Gene_Expression=negRPL5_-_93298601.25-all	NA	684	684	496	512
Gene_Expression=negRPL6_+_112847153.25-NM_000970	NA	1067	1067	676	765
Gene_Expression=negRPL6_-_112848060.24-NM_000970	NA	897	897	621	755
Gene_Expression=negRPL7A_+_136214019.24-all	NA	873	873	609	712
Gene_Expression=negRPL7A_-_136214330.23-all	NA	1432	1432	927	1117
Gene_Expression=negRPL7_-_74206373.25-all	NA	454	454	352	286
Gene_Expression=negRPL9_+_39459247.22-NM_001024921	NA	276	276	232	193
Gene_Expression=negRPL9_+_39460441.25-NM_001024921	NA	709	709	419	429
Gene_Expression=negRPL9_+_39461114.24-NM_000661	NA	810	810	441	603
Gene_Expression=negRPL9_+_39461449.22-NM_000661	NA	770	770	514	620
Gene_Expression=negRPL9_+_39461465.23-NM_001024921	NA	880	880	667	670
Gene_Expression=negRPL9_-_39460036.23-NM_001024921	NA	1141	1141	842	818
Gene_Expression=negRPLP0_-_120637325.23-NM_001002	NA	965	965	840	934
Gene_Expression=negRPLP0_-_120638296.25-NM_053275	NA	1081	1081	725	752
Gene_Expression=negRPLP0_-_120638563.25-NM_053275	NA	758	758	604	516
Gene_Expression=negRPLP0_-_120638733.25-NM_001002	NA	540	540	487	532
Gene_Expression=negRPLP2_+_810024.24-all	NA	937	937	662	784
Gene_Expression=negRPLP2_-_810989.23-all	NA	1142	1142	912	826
Gene_Expression=negRPLP2_-_811398.24-all	NA	1137	1137	760	860
Gene_Expression=negRPN1_-_128369786.23-all	NA	1714	1714	1356	1290
Gene_Expression=negRPN2_-_35806606.24-NM_001135771	NA	1203	1203	861	840
Gene_Expression=negRPS11_+_49999120.23-all	NA	1059	1059	880	779
Gene_Expression=negRPS11_+_49999523.23-all	NA	1178	1178	735	814
Gene_Expression=negRPS11_+_50000305.25-all	NA	752	752	429	571
Gene_Expression=negRPS11_-_49998628.23-all	NA	623	623	343	429
Gene_Expression=negRPS13_-_17100793.21-all	NA	517	517	483	535
Gene_Expression=negRPS14_+_149827713.24-NM_001025070	NA	915	915	640	737
Gene_Expression=negRPS14_-_149830915.25-NM_001025070	NA	689	689	574	643
Gene_Expression=negRPS24_+_79792270.25-NM_001142284	NA	591	591	414	425
Gene_Expression=negRPS24_+_79792639.22-NM_001142284	NA	1080	1080	694	710
Gene_Expression=negRPS24_+_79794103.23-NM_033022	NA	1570	1570	1192	1260
Gene_Expression=negRPS24_-_79791752.25-NM_001142285	NA	1220	1220	947	986
Gene_Expression=negRPS24_-_79791824.24-NM_033022	NA	696	696	545	539
Gene_Expression=negRPS24_-_79792849.24-NM_001142283	NA	344	344	242	261
Gene_Expression=negRPS24_-_79793612.24-NM_001142282	NA	900	900	683	633
Gene_Expression=negRPS25_+_118889061.23-all	NA	667	667	366	422
Gene_Expression=negRPS25_+_118889472.22-all	NA	853	853	806	697
Gene_Expression=negRPS27A_+_55458353.25-NM_002954	NA	687	687	481	444
Gene_Expression=negRPS27A_+_55458890.23-NM_001135592	NA	1106	1106	757	704
Gene_Expression=negRPS27A_+_55459299.25-NM_002954,NM_001135592	NA	435	435	400	370
Gene_Expression=negRPS27A_+_55459342.25-NM_001135592	NA	218	218	170	201
Gene_Expression=negRPS27A_-_55459080.23-NM_001177413	NA	590	590	645	751
Gene_Expression=negRPS27A_-_55459747.21-NM_001135592	NA	607	607	411	428
Gene_Expression=negRPS3A_+_152020986.22-NM_001267699	NA	1330	1330	896	891
Gene_Expression=negRPS3A_-_152021417.25-NM_001267699	NA	479	479	318	292
Gene_Expression=negRPS3_-_75109203.25-NM_001260507	NA	667	667	448	386
Gene_Expression=negRPS3_-_75111778.22-NM_001260507	NA	686	686	482	508
Gene_Expression=negRPS3_-_75111977.25-NM_001256802	NA	1039	1039	600	786
Gene_Expression=negRPS4X_+_71498522.25-all	NA	636	636	485	542
Gene_Expression=negRPS4X_-_71497198.24-all	NA	1009	1009	694	666
Gene_Expression=negRPS6_-_19381815.24-all	NA	748	748	645	520
Gene_Expression=negRPSA_-_39447496.25-NM_001012321	NA	1019	1019	545	777
Gene_Expression=negRPSA_-_39448685.23-NM_002295	NA	462	462	282	307
Gene_Expression=negRPSA_-_39449050.24-NM_002295	NA	1180	1180	805	808
Gene_Expression=negRRP15_-_218458198.24-all	NA	1185	1185	650	771
Gene_Expression=negRSL1D1_-_11945355.24-all	NA	872	872	724	611
Gene_Expression=negRTF1_-_41709412.25-all	NA	617	617	394	476
Gene_Expression=negRTFDC1_+_55042021.23-NM_001283037	NA	1095	1095	885	787
Gene_Expression=negRTFDC1_+_55042170.24-NM_001283036	NA	523	523	407	519
Gene_Expression=negRTFDC1_+_55042379.25-NM_016407	NA	820	820	706	550
Gene_Expression=negRTFDC1_+_55043520.25-NM_001283036	NA	250	250	243	228
Gene_Expression=negRTFDC1_+_55044006.23-NM_001283035	NA	1233	1233	878	920
Gene_Expression=negRTFDC1_+_55044335.23-NM_016407	NA	234	234	235	174
Gene_Expression=negRTFDC1_-_55042591.25-NM_001283036	NA	890	890	561	507
Gene_Expression=negRTFDC1_-_55043339.23-NM_001283036	NA	797	797	712	635
Gene_Expression=negRTFDC1_-_55043850.23-NM_016407	NA	445	445	353	350
Gene_Expression=negSACM1L_+_45730487.23-all	NA	1308	1308	1030	857
Gene_Expression=negSACM1L_+_45730665.24-all	NA	659	659	416	475
Gene_Expression=negSACM1L_-_45729929.25-all	NA	353	353	333	267
Gene_Expression=negSART1_+_65727593.22-all	NA	962	962	584	714
Gene_Expression=negSART1_+_65729094.23-all	NA	714	714	421	435
Gene_Expression=negSART1_-_65730610.23-all	NA	819	819	655	617
Gene_Expression=negSART3_-_108954531.24-all	NA	412	412	324	364
Gene_Expression=negSART3_-_108954964.24-all	NA	795	795	562	616
Gene_Expression=negSCFD1_+_31090465.24-NM_016106	NA	722	722	566	562
Gene_Expression=negSCFD1_+_31091576.25-NM_001283032	NA	1264	1264	876	866
Gene_Expression=negSCFD1_-_31091539.25-NM_001283033	NA	542	542	354	361
Gene_Expression=negSCFD1_-_31091809.25-NM_016106	NA	663	663	539	568
Gene_Expression=negSDE2_-_226186917.24-all	NA	913	913	631	720
Gene_Expression=negSDE2_-_226188297.22-all	NA	876	876	756	714
Gene_Expression=negSEH1L_-_12946344.23-NM_001013437	NA	1014	1014	733	675
Gene_Expression=negSEH1L_-_12947703.24-NM_031216	NA	803	803	590	719
Gene_Expression=negSEH1L_-_12947839.25-NM_031216	NA	363	363	191	280
Gene_Expression=negSEH1L_-_12948332.25-NM_001013437	NA	727	727	445	570
Gene_Expression=negSEH1L_-_12949518.23-NM_001013437	NA	1097	1097	830	806
Gene_Expression=negSENP6_+_76312116.23-NM_001100409	NA	491	491	400	368
Gene_Expression=negSENP6_+_76312123.25-NM_015571	NA	590	590	564	501
Gene_Expression=negSENP6_-_76312189.25-NM_015571	NA	714	714	461	528
Gene_Expression=negSENP6_-_76312204.22-NM_015571	NA	639	639	489	451
Gene_Expression=negSENP6_-_76312610.25-NM_015571	NA	283	283	191	192
Gene_Expression=negSETD8_+_123869252.24-all	NA	977	977	729	681
Gene_Expression=negSETD8_+_123869462.23-all	NA	461	461	430	341
Gene_Expression=negSETD8_+_123870134.24-all	NA	655	655	455	554
Gene_Expression=negSF3A2_+_2236691.23-all	NA	1599	1599	1363	1422
Gene_Expression=negSF3A2_+_2236788.24-all	NA	625	625	469	435
Gene_Expression=negSF3A2_+_2236808.25-all	NA	1026	1026	791	866
Gene_Expression=negSF3A2_+_2238005.24-all	NA	1233	1233	975	962
Gene_Expression=negSF3A2_-_2235198.24-all	NA	262	262	244	169
Gene_Expression=negSF3A2_-_2235298.23-all	NA	988	988	729	760
Gene_Expression=negSF3A2_-_2237488.23-all	NA	809	809	558	637
Gene_Expression=negSF3B14_-_24299656.24-all	NA	665	665	627	491
Gene_Expression=negSF3B1_+_198300364.25-NM_012433	NA	537	537	413	336
Gene_Expression=negSF3B1_-_198299930.25-NM_001005526	NA	1079	1079	672	843
Gene_Expression=negSF3B2_-_65819269.23-all	NA	1029	1029	760	851
Gene_Expression=negSF3B2_-_65820405.23-all	NA	823	823	621	714
Gene_Expression=negSF3B3_-_70556039.22-all	NA	1486	1486	1285	1256
Gene_Expression=negSF3B4_-_149901229.23-all	NA	769	769	627	686
Gene_Expression=negSHFM1_+_96339078.24-all	NA	327	327	235	277
Gene_Expression=negSHFM1_-_96337513.24-all	NA	1084	1084	775	947
Gene_Expression=negSKA2_+_57232991.24-NM_182620	NA	483	483	266	454
Gene_Expression=negSKIV2L2_+_54603768.25-all	NA	1016	1016	522	671
Gene_Expression=negSKP1_+_133511259.25-NM_170679	NA	841	841	629	661
Gene_Expression=negSKP1_+_133512168.23-NM_006930	NA	549	549	437	420
Gene_Expression=negSKP1_+_133512385.25-NM_170679	NA	302	302	163	161
Gene_Expression=negSKP1_+_133514015.25-NM_170679	NA	884	884	720	935
Gene_Expression=negSKP1_-_133514505.25-NM_170679	NA	478	478	342	433
Gene_Expression=negSMC2_+_106855969.24-NM_006444	NA	1269	1269	893	783
Gene_Expression=negSMC2_+_106856747.25-NM_001042550	NA	906	906	687	720
Gene_Expression=negSMC3_-_112327192.24-all	NA	1342	1342	1041	1206
Gene_Expression=negSMC3_-_112327456.24-all	NA	1146	1146	768	726
Gene_Expression=negSMNDC1_+_112065073.24-all	NA	1605	1605	1111	1168
Gene_Expression=negSMU1_+_33075326.21-all	NA	594	594	420	455
Gene_Expression=negSMU1_+_33078094.24-all	NA	861	861	510	711
Gene_Expression=negSNAPC1_+_62230713.24-all	NA	787	787	720	794
Gene_Expression=negSNAPC1_-_62227463.24-all	NA	642	642	565	597
Gene_Expression=negSNRNP200_-_96970897.25-all	NA	416	416	237	281
Gene_Expression=negSNRNP70_+_49586797.25-all	NA	374	374	281	297
Gene_Expression=negSNRNP70_-_49588697.25-all	NA	789	789	657	638
Gene_Expression=negSNRPB_+_2450298.24-NM_198216	NA	552	552	415	508
Gene_Expression=negSNRPB_+_2451899.23-NM_198216	NA	563	563	389	410
Gene_Expression=negSNRPB_+_2452779.23-NM_003091	NA	1074	1074	660	802
Gene_Expression=negSNRPD1_+_19190786.22-all	NA	949	949	648	751
Gene_Expression=negSNRPD2_+_46195289.23-NM_004597	NA	949	949	691	532
Gene_Expression=negSNRPD2_+_46196666.24-NM_004597	NA	446	446	501	456
Gene_Expression=negSNRPD2_-_46195973.23-NM_004597	NA	1106	1106	976	844
Gene_Expression=negSNRPD2_-_46197207.25-NM_004597	NA	423	423	439	425
Gene_Expression=negSNRPF_-_96252605.23-all	NA	915	915	796	814
Gene_Expression=negSNRPG_+_70520611.23-all	NA	998	998	807	786
Gene_Expression=negSNRPG_+_70521154.23-all	NA	732	732	667	525
Gene_Expression=negSNRPG_-_70521572.23-all	NA	944	944	702	717
Gene_Expression=negSNW1_+_78227093.25-all	NA	685	685	493	612
Gene_Expression=negSON_+_34913693.24-NR_103797	NA	1360	1360	1009	1008
Gene_Expression=negSON_+_34914241.25-NR_103797	NA	982	982	748	812
Gene_Expression=negSON_+_34914751.23-NM_138927	NA	1053	1053	822	764
Gene_Expression=negSON_+_34915391.24-NR_103798	NA	1414	1414	977	1151
Gene_Expression=negSON_+_34915849.25-NR_103798	NA	931	931	716	724
Gene_Expression=negSON_+_34916932.23-NM_138927	NA	1396	1396	994	1034
Gene_Expression=negSON_-_34914411.23-NM_032195	NA	1033	1033	748	749
Gene_Expression=negSPATA5_-_123842546.24-all	NA	739	739	642	613
Gene_Expression=negSRP72_-_57334346.23-NM_006947	NA	367	367	312	319
Gene_Expression=negSRRM2_+_2803002.25-all	NA	290	290	109	220
Gene_Expression=negSRRM2_+_2803311.25-all	NA	482	482	459	436
Gene_Expression=negSRRT_+_100471963.22-NM_001128854	NA	1161	1161	799	977
Gene_Expression=negSRRT_+_100471975.24-NM_001128854	NA	478	478	396	450
Gene_Expression=negSRRT_+_100473683.25-NM_001128854,NM_001128852,NM_015908	NA	460	460	273	256
Gene_Expression=negSRRT_+_100473747.21-NM_001128854	NA	971	971	843	866
Gene_Expression=negSRRT_-_100472465.21-NM_001128853	NA	1008	1008	751	745
Gene_Expression=negSRRT_-_100472957.25-NM_001128853	NA	111	111	37	53
Gene_Expression=negSRRT_-_100472990.25-NM_001128853	NA	783	783	543	402
Gene_Expression=negSRRT_-_100473103.25-NM_001128854	NA	403	403	198	243
Gene_Expression=negSRRT_-_100473311.25-NM_001128854	NA	383	383	279	399
Gene_Expression=negSRRT_-_100474047.23-NM_001128852	NA	985	985	641	692
Gene_Expression=negSRRT_-_100474331.24-NM_001128854	NA	554	554	403	439
Gene_Expression=negSRSF1_+_56082925.23-NR_034041	NA	1218	1218	832	969
Gene_Expression=negSRSF1_+_56084294.23-NM_006924	NA	62	62	45	54
Gene_Expression=negSRSF1_+_56085349.25-NR_034041	NA	1197	1197	927	967
Gene_Expression=negSTX18_+_4543753.23-all	NA	1179	1179	959	731
Gene_Expression=negSUPT16H_+_21852696.22-all	NA	1350	1350	1039	845
Gene_Expression=negSUPT16H_-_21851778.24-all	NA	765	765	597	528
Gene_Expression=negSUPV3L1_+_70940180.25-all	NA	840	840	662	662
Gene_Expression=negTAF1B_+_9983978.25-all	NA	685	685	478	499
Gene_Expression=negTAF1B_-_9983028.25-all	NA	815	815	565	528
Gene_Expression=negTAF1B_-_9983307.23-all	NA	886	886	659	627
Gene_Expression=negTAF1B_-_9983891.25-all	NA	516	516	435	440
Gene_Expression=negTAF1D_+_93475699.23-all	NA	1048	1048	863	861
Gene_Expression=negTARS_-_33440472.24-NR_047677	NA	877	877	729	706
Gene_Expression=negTARS_-_33440703.23-NM_001258437	NA	421	421	254	329
Gene_Expression=negTARS_-_33441882.25-NR_047677	NA	900	900	635	522
Gene_Expression=negTBCD_+_80709252.25-all	NA	631	631	322	409
Gene_Expression=negTBCD_+_80709646.24-all	NA	873	873	491	503
Gene_Expression=negTCOF1_-_149735844.25-NM_001135244	NA	391	391	255	367
Gene_Expression=negTCOF1_-_149736498.23-NM_001135243	NA	615	615	459	509
Gene_Expression=negTCOF1_-_149737144.24-NM_001008657	NA	901	901	794	778
Gene_Expression=negTCOF1_-_149738208.23-NM_001135245	NA	861	861	584	705
Gene_Expression=negTCOF1_-_149738456.21-NM_001008657	NA	673	673	499	573
Gene_Expression=negTCP1_+_160209996.25-NM_030752	NA	505	505	337	374
Gene_Expression=negTCP1_+_160210666.25-NM_030752	NA	611	611	353	356
Gene_Expression=negTCP1_-_160211049.23-all	NA	624	624	397	524
Gene_Expression=negTCP1_-_160211099.24-NM_030752	NA	1116	1116	903	728
Gene_Expression=negTCP1_-_160212130.25-NM_001008897	NA	902	902	700	868
Gene_Expression=negTFRC_+_195808375.23-NM_001128148	NA	1073	1073	729	793
Gene_Expression=negTFRC_-_195808872.23-NM_003234	NA	723	723	487	572
Gene_Expression=negTFRC_-_195809079.23-NM_001128148	NA	531	531	402	303
Gene_Expression=negTFRC_-_195809164.24-NM_003234	NA	812	812	672	698
Gene_Expression=negTHOC2_+_122867714.25-all	NA	616	616	451	512
Gene_Expression=negTHOC7_+_63849015.25-NM_001285404,NM_001285387	NA	698	698	562	484
Gene_Expression=negTHOC7_+_63849130.25-NM_001285387	NA	764	764	413	511
Gene_Expression=negTHOC7_+_63849132.24-NM_001285387	NA	838	838	588	558
Gene_Expression=negTHOC7_+_63849880.25-NM_025075	NA	319	319	260	191
Gene_Expression=negTHOC7_+_63850201.24-NM_025075	NA	1039	1039	852	908
Gene_Expression=negTHOC7_-_63849238.25-NM_001285404	NA	873	873	602	646
Gene_Expression=negTHOC7_-_63849329.24-NM_001285404	NA	598	598	431	380
Gene_Expression=negTHOC7_-_63849705.23-NM_001285387	NA	701	701	577	493
